experiment_name,instance_name,algorithm_name,seed,T,gamma,u_star,final_utility,mean_utility,final_gap,mean_gap,final_avg_weight_gap,final_time_avg_gap,l1_error_to_w_star,final_w_0,final_w_1,final_w_2,final_w_3,w_star_0,w_star_1,w_star_2,w_star_3
variance_suite,beta_mixture_4,variance_mirror_ascent,4400,1500,0.02,0.10148558758314852,0.09724671905981275,0.0903612877712659,0.00423886852333577,0.011124299811882619,0.010985872422468484,0.011124299811882609,0.1287858896422535,0.4471177376798515,0.4484893174990216,0.06784815177818457,0.036544793042942364,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4500,1500,0.02,0.10148558758314852,0.09814652702974799,0.09237717133081634,0.0033390605534005247,0.009108416252332194,0.009061401298916694,0.009108416252332198,0.10508676924573673,0.4659550180959385,0.441501597281193,0.06299401825400389,0.02954936636886464,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4600,1500,0.02,0.10148558758314852,0.09876818010574756,0.09289511634104856,0.002717407477400957,0.008590471242099945,0.008495096116263257,0.008590471242099943,0.08148021689094107,0.45190309863804823,0.4673567929164811,0.04994967733225012,0.03079043111322058,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4700,1500,0.02,0.10148558758314852,0.09909893461015662,0.09427320570985656,0.0023866529729918984,0.007212381873291959,0.007111292805130676,0.007212381873291949,0.07676086642062743,0.4523287355045394,0.4692908312851467,0.05229237383527594,0.026088059375037904,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4800,1500,0.02,0.10148558758314852,0.09904850719000718,0.09396332537688289,0.002437080393141333,0.007522262206265638,0.007395427940403876,0.007522262206265631,0.07599365397638295,0.4622708898453476,0.4597322831664607,0.04970694162590279,0.028289885362288773,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,4900,1500,0.02,0.10148558758314852,0.09927984642298693,0.09442308765270559,0.0022057411601615895,0.0070624999304429135,0.00686348210544685,0.00706249993044292,0.0736690564495697,0.459238334817413,0.463927136957802,0.05240182604235915,0.024432702182425884,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5000,1500,0.02,0.10148558758314852,0.0979753717387522,0.09301070123702729,0.003510215844396314,0.008474886346121238,0.008454418119255375,0.008474886346121214,0.10239887716492066,0.4651624146139206,0.4436381468036189,0.055805698734903805,0.0353937398475567,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5100,1500,0.02,0.10148558758314852,0.09888215630658179,0.09394970025830351,0.002603431276566731,0.007535887324844994,0.0073746054608505585,0.007535887324844996,0.08081617365676796,0.46538155827171057,0.4542103548999052,0.05156752577538555,0.028840561052998495,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5200,1500,0.02,0.10148558758314852,0.09906660766154263,0.09482283699134897,0.0024189799216058905,0.00666275059179954,0.006532107142883659,0.006662750591799553,0.07337042652571046,0.44605392244065684,0.4772608642964878,0.04916126455687005,0.02752394870598535,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
variance_suite,beta_mixture_4,variance_mirror_ascent,5300,1500,0.02,0.10148558758314852,0.0990579296878237,0.09535932238099383,0.002427657895324814,0.006126265202154693,0.006045392787347559,0.006126265202154684,0.07508402230582899,0.47024478596527547,0.45221320288180994,0.04955499673489977,0.027987014418014954,0.4800000000000001,0.47999999999999976,0.02000000000000018,0.019999999999999997
